swept_param_id,swept_param_label,swept_param_group,param_value,param_value_str,in_steps,in_time_step,in_range_noise_act,in_az_noise_act,in_dop_noise_act,in_process_noise_q,in_range_noise_gss,in_az_noise_gss,in_dop_noise_gss,in_rangex_noise_gss,in_rangey_noise_gss,in_init_range,in_init_x,in_init_y,in_init_vx,in_init_vy,in_P0_range,in_P0_x,in_P0_y,in_P0_vx,in_P0_vy,in_sensor_range0,in_sensor_az0,in_sensor_speed,in_sensor_accel,in_sensor_yaw,in_sensor_yawrate,in_sensor_yawraterate,in_target_range0,in_target_az0,in_target_speed,in_target_accel,in_target_yaw,in_target_yawrate,in_target_yawraterate,in_sensor_turnrate,in_target_turnrate,in_state_meas,in_sensor_traj,in_target_traj,rmse_rangex,rmse_rangey,rmse_vx,rmse_vy,rmse_azimuth,run_failed
P17,P0 range (m²),Init Covariance,18.047217668271703,18.047217668271703,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,18.047217668271703,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.204849801982531,2.5061454477777922,0.3232997692838495,0.5975719587710028,0.7520582978733501,False
P17,P0 range (m²),Init Covariance,27.28333376486768,27.28333376486768,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,27.28333376486768,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.196700089378423,2.5815954663410623,0.29582849776646963,0.7111105099433058,0.7589029144059107,False
P17,P0 range (m²),Init Covariance,41.24626382901352,41.24626382901352,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,41.24626382901352,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,,,,,,True
P17,P0 range (m²),Init Covariance,62.35507341273915,62.35507341273915,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,62.35507341273915,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,,,,,,True
P17,P0 range (m²),Init Covariance,94.26684551178855,94.26684551178855,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,94.26684551178855,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,,,,,,True
P17,P0 range (m²),Init Covariance,142.5102670302998,142.5102670302998,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,142.5102670302998,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.190207733785453,2.5338046213504217,0.2556159033817127,0.625092459117828,0.7510773786420135,False
P17,P0 range (m²),Init Covariance,215.44346900318845,215.44346900318845,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,215.44346900318845,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.196651039125256,2.5695066759458367,0.28450062327295816,0.7113549697445892,0.7558293926922917,False
P17,P0 range (m²),Init Covariance,325.7020655659783,325.7020655659783,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,325.7020655659783,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,,,,,,True
P17,P0 range (m²),Init Covariance,492.3882631706742,492.3882631706742,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,492.3882631706742,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,,,,,,True
P17,P0 range (m²),Init Covariance,744.3803013251688,744.3803013251688,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,744.3803013251688,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,,,,,,True
P17,P0 range (m²),Init Covariance,1125.3355826007646,1125.3355826007646,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,1125.3355826007646,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.1715503568048184,2.3341969281897845,0.02737648464016984,0.06292825829732714,0.7149441373493566,False
P17,P0 range (m²),Init Covariance,1701.2542798525892,1701.2542798525892,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,1701.2542798525892,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.174851445949145,2.334049923514616,0.025914317787839748,0.05987452947108786,0.7155505951913183,False
P17,P0 range (m²),Init Covariance,2571.913809059344,2571.913809059344,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,2571.913809059344,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,,,,,,True
P17,P0 range (m²),Init Covariance,3888.1551803080893,3888.1551803080893,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,3888.1551803080893,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,,,,,,True
P17,P0 range (m²),Init Covariance,5878.0160722749115,5878.0160722749115,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,5878.0160722749115,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.194319497411283,2.5534108903583714,0.2708037100134996,0.6798077517402414,0.7544745183504198,False
P17,P0 range (m²),Init Covariance,8886.238162743408,8886.238162743408,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,8886.238162743408,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.199646786548548,2.4639524065926603,0.3074912646908672,0.5097939086293426,0.7448329664122992,False
P17,P0 range (m²),Init Covariance,13433.993325989015,13433.993325989015,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,13433.993325989015,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.203545178882609,2.5844257941563837,0.32063886543557474,0.7140571206861844,0.7643288403760797,False
P17,P0 range (m²),Init Covariance,20309.17620904735,20309.17620904735,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20309.17620904735,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.192626690892086,2.503248366009684,0.26049086345398076,0.5969628436078906,0.747312910218743,False
P17,P0 range (m²),Init Covariance,30702.9062975785,30702.9062975785,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,30702.9062975785,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.1906514978833815,2.6212446261075377,0.250051804347276,0.7641258575563106,0.7624486736567101,False
P17,P0 range (m²),Init Covariance,46415.88833612782,46415.88833612782,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,46415.88833612782,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.190907898689755,2.7674230501884014,0.22656377724716947,0.9682844331778715,0.7804832400157172,False
P17,P0 range (m²),Init Covariance,70170.38286703822,70170.38286703822,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,70170.38286703822,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.170760064745145,2.342606831972409,0.02441255183755508,0.07944735684219852,0.7157096204561911,False
P17,P0 range (m²),Init Covariance,106081.83551394482,106081.83551394482,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,106081.83551394482,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.205716294194114,2.5470105034672024,0.33007354004711775,0.6646191601687366,0.7566642298344523,False
P17,P0 range (m²),Init Covariance,160371.8743751331,160371.8743751331,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,160371.8743751331,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.171886677420552,2.337977891946168,0.024446138296565004,0.07864453114592254,0.7151819015945436,False
P17,P0 range (m²),Init Covariance,242446.20170823307,242446.20170823307,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,242446.20170823307,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.172647643479733,2.3401184099879146,0.02512067195152043,0.06084009712741452,0.7154291178294719,False
P17,P0 range (m²),Init Covariance,366524.12370796263,366524.12370796263,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,366524.12370796263,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.172406952668777,2.3326799301279317,0.026852776589043375,0.056619621366576244,0.7148490307112187,False
P17,P0 range (m²),Init Covariance,554102.0330009492,554102.0330009492,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,554102.0330009492,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.174079940907092,2.343629585976828,0.028061548301256903,0.06190769007531773,0.7162867297129599,False
P17,P0 range (m²),Init Covariance,837677.6400682924,837677.6400682924,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,837677.6400682924,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.198577688444885,2.4971573185426816,0.2927326663311448,0.592120701919785,0.7482489937442194,False
P17,P0 range (m²),Init Covariance,1266380.173467402,1266380.173467402,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,1266380.173467402,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.199263184936285,2.629277439928459,0.2973376114747852,0.7865654837358693,0.7664785182776352,False
P17,P0 range (m²),Init Covariance,1914481.9761699575,1914481.9761699575,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,1914481.9761699575,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.208431151489989,2.7127318619883156,0.3541752606692341,0.8837440845084,0.7831149077420214,False
P17,P0 range (m²),Init Covariance,2894266.1247167517,2894266.1247167517,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,2894266.1247167517,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.214290731021467,2.7003927590450116,0.3701112811726221,0.8805724694047757,0.7820525906224985,False
P17,P0 range (m²),Init Covariance,4375479.375074189,4375479.375074189,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,4375479.375074189,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.172563268296494,2.3467368128055295,0.048282487101204474,0.13180664139729234,0.7164252166128113,False
P17,P0 range (m²),Init Covariance,6614740.6412301455,6614740.6412301455,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,6614740.6412301455,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.172763739617555,2.3359805098132993,0.03251334336235472,0.06971316071848391,0.7149971903198775,False
P17,P0 range (m²),Init Covariance,10000000.0,10000000.0,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,10000000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.203801537175741,2.5905282721698804,0.32093257260059105,0.7372556760915328,0.7612947676667008,False
P18,P0 x (m²),Init Covariance,1.0,1.0,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,1.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,18.59678065109096,53.27109890890053,12.221142978736406,34.90127543272721,9.20007610154221,False
P18,P0 x (m²),Init Covariance,1.5117750706156623,1.5117750706156623,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,1.5117750706156623,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,21.452568483145154,56.842962220714234,14.504358135688449,36.85900796893215,9.608580343496278,False
P18,P0 x (m²),Init Covariance,2.2854638641349903,2.2854638641349903,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,2.2854638641349903,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,20.51979145738703,62.865922750631555,13.648707018645682,40.814617561756116,10.184500188119634,False
P18,P0 x (m²),Init Covariance,3.455107294592219,3.455107294592219,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,3.455107294592219,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,22.124145345876133,67.36368133264857,14.572490876115083,43.25435429711248,10.559253162019415,False
P18,P0 x (m²),Init Covariance,5.223345074266842,5.223345074266842,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,5.223345074266842,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.173551554946986,2.332106530272763,0.023295749570190254,0.05813107496624473,0.7149651359504999,False
P18,P0 x (m²),Init Covariance,7.896522868499726,7.896522868499726,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,7.896522868499726,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.174866068585019,2.336183352154607,0.025122314257618086,0.060041192137384035,0.7156996716395432,False
P18,P0 x (m²),Init Covariance,11.937766417144363,11.937766417144363,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,11.937766417144363,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.172454312248458,2.3374785934652715,0.029333805665805568,0.06479557809989393,0.7152217667267796,False
P18,P0 x (m²),Init Covariance,18.047217668271703,18.047217668271703,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,18.047217668271703,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.173786182924857,2.332329624889485,0.023551833575120428,0.06499802017360369,0.7150507562012574,False
P18,P0 x (m²),Init Covariance,27.28333376486768,27.28333376486768,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,27.28333376486768,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.172532575164265,2.3381289836269126,0.025166005998606786,0.05717472579807107,0.7155888999965414,False
P18,P0 x (m²),Init Covariance,41.24626382901352,41.24626382901352,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,41.24626382901352,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,,,,,,True
P18,P0 x (m²),Init Covariance,62.35507341273915,62.35507341273915,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,62.35507341273915,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.173729165723281,2.332275200568601,0.025350286111123367,0.057781945092070706,0.7149447420065773,False
P18,P0 x (m²),Init Covariance,94.26684551178855,94.26684551178855,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,94.26684551178855,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.173471593540353,2.3332910991028992,0.023963064254433286,0.06267507197071116,0.7148825584968396,False
P18,P0 x (m²),Init Covariance,142.5102670302998,142.5102670302998,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,142.5102670302998,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.206060320885865,2.5675704992220165,0.33569435967177447,0.6950033398198027,0.7628307929008145,False
P18,P0 x (m²),Init Covariance,215.44346900318845,215.44346900318845,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,215.44346900318845,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.2103205469269245,2.5556511702702682,0.3571534495771587,0.6669495602564748,0.7591552654091988,False
P18,P0 x (m²),Init Covariance,325.7020655659783,325.7020655659783,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,325.7020655659783,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.209027071086812,2.536347893075694,0.34286032547800416,0.6546570046039314,0.7567888814475769,False
P18,P0 x (m²),Init Covariance,492.3882631706742,492.3882631706742,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,492.3882631706742,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.200950611378749,2.548510734113744,0.3110492868080563,0.660230270791602,0.7568528329617138,False
P18,P0 x (m²),Init Covariance,744.3803013251688,744.3803013251688,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,744.3803013251688,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.198540514948486,2.452434652686854,0.2913588584259798,0.49136161548777213,0.7417609283026214,False
P18,P0 x (m²),Init Covariance,1125.3355826007646,1125.3355826007646,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,1125.3355826007646,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.198731312518919,2.473809396324574,0.30066127683894445,0.5444835048344808,0.745215583596557,False
P18,P0 x (m²),Init Covariance,1701.2542798525892,1701.2542798525892,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,1701.2542798525892,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.1953587975431486,2.4683760005107027,0.26529789296122447,0.529929793363131,0.7426316375832346,False
P18,P0 x (m²),Init Covariance,2571.913809059344,2571.913809059344,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,2571.913809059344,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.190123951482723,2.4873472128095226,0.2650470920361428,0.5588541771161023,0.744051257554536,False
P18,P0 x (m²),Init Covariance,3888.1551803080893,3888.1551803080893,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,3888.1551803080893,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.199966613006806,2.913894887266788,0.3048621754882266,1.1614343417274413,0.8034136934204791,False
P18,P0 x (m²),Init Covariance,5878.0160722749115,5878.0160722749115,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,5878.0160722749115,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,2+4,FreeTraj,FreeTraj,4.204483182743501,2.6037439916011156,0.3406076452882564,0.7358764873946239,0.7686240323378871,False
