swept_param_id,swept_param_label,swept_param_group,param_value,param_value_str,in_steps,in_time_step,in_range_noise_act,in_az_noise_act,in_dop_noise_act,in_process_noise_q,in_range_noise_gss,in_az_noise_gss,in_dop_noise_gss,in_rangex_noise_gss,in_rangey_noise_gss,in_init_range,in_init_x,in_init_y,in_init_vx,in_init_vy,in_P0_range,in_P0_x,in_P0_y,in_P0_vx,in_P0_vy,in_sensor_range0,in_sensor_az0,in_sensor_speed,in_sensor_accel,in_sensor_yaw,in_sensor_yawrate,in_sensor_yawraterate,in_target_range0,in_target_az0,in_target_speed,in_target_accel,in_target_yaw,in_target_yawrate,in_target_yawraterate,in_sensor_turnrate,in_target_turnrate,in_state_meas,in_sensor_traj,in_target_traj,rmse_rangex,rmse_rangey,rmse_vx,rmse_vy,rmse_azimuth,run_failed
P15,Init vx guess (m/s),Initial State,5.833333333333334,5.833333333333334,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,5.833333333333334,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.177287299151175,2.3474965080299977,0.18919916722096558,0.11659206336261768,0.7163885255913894,False
P15,Init vx guess (m/s),Initial State,6.666666666666668,6.666666666666668,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,6.666666666666668,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.176448208656049,2.3535610695151616,0.21565780913923033,0.13541833761166408,0.717041409668636,False
P15,Init vx guess (m/s),Initial State,7.5,7.5,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,7.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.1805365307262035,2.3447390315119634,0.24560996635240334,0.12080238192368235,0.7164156600803798,False
P15,Init vx guess (m/s),Initial State,8.333333333333336,8.333333333333336,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,8.333333333333336,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.182421178860384,2.3417074332303733,0.27469145759131397,0.13071466477629345,0.7160876417267973,False
P15,Init vx guess (m/s),Initial State,9.166666666666668,9.166666666666668,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,9.166666666666668,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.188470686081259,2.351374435681293,0.3023008083322777,0.18007356263488575,0.7173400795596213,False
P15,Init vx guess (m/s),Initial State,10.0,10.0,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,10.0,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.190518607009912,2.347694155528751,0.3335104337009516,0.17104694532091155,0.716988106967923,False
P16,Init vy guess (m/s),Initial State,-10.0,-10.0,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-10.0,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.183055896385414,2.455376036282723,0.15058207998580153,0.5881858121117797,0.7294414480075505,False
P16,Init vy guess (m/s),Initial State,-9.166666666666666,-9.166666666666666,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-9.166666666666666,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.177882082838307,2.4158183558964597,0.13784910409278212,0.5250824879319644,0.7245303933142766,False
P16,Init vy guess (m/s),Initial State,-8.333333333333334,-8.333333333333334,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-8.333333333333334,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.180882852507071,2.4075984283425274,0.11998229920963946,0.4815641791386874,0.724007190335244,False
P16,Init vy guess (m/s),Initial State,-7.5,-7.5,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-7.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.179047136367751,2.410955426610352,0.12428380978998503,0.4580024774917188,0.7238854946057028,False
P16,Init vy guess (m/s),Initial State,-6.666666666666666,-6.666666666666666,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-6.666666666666666,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174011617046519,2.405959904876627,0.10299234524330263,0.40468800239733205,0.723555804904524,False
P16,Init vy guess (m/s),Initial State,-5.833333333333333,-5.833333333333333,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-5.833333333333333,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.173641520847165,2.3726725452933777,0.08809537090854049,0.34689382052663803,0.7194869203964089,False
P16,Init vy guess (m/s),Initial State,-5.0,-5.0,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-5.0,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.175397025811971,2.362612887246272,0.07685835001266404,0.3012614094960628,0.7183614122595603,False
P16,Init vy guess (m/s),Initial State,-4.166666666666666,-4.166666666666666,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-4.166666666666666,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.175751529155584,2.3614537786356893,0.07107298991425948,0.2746339097035905,0.7183544685121159,False
P16,Init vy guess (m/s),Initial State,-3.333333333333333,-3.333333333333333,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-3.333333333333333,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.1753397678861965,2.347619118380898,0.060916772827064244,0.2235286891100953,0.7165421634642478,False
P16,Init vy guess (m/s),Initial State,-2.5,-2.5,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-2.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174324081464521,2.34109503094953,0.05136762544042905,0.1862227557682509,0.7156147315208709,False
P16,Init vy guess (m/s),Initial State,-1.666666666666666,-1.666666666666666,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-1.666666666666666,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174256697489005,2.3426520414502563,0.03906744732861613,0.14257488789746584,0.7161750546664493,False
P16,Init vy guess (m/s),Initial State,-0.8333333333333321,-0.8333333333333321,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,-0.8333333333333321,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17736955392315,2.3686229666922394,0.09423814218727622,0.358536258986557,0.7191924105392812,False
P16,Init vy guess (m/s),Initial State,0.0,0.0,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.0,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.176230196253649,2.3290099207935047,0.026291901020543955,0.06684436630072543,0.7147588915662513,False
P16,Init vy guess (m/s),Initial State,0.8333333333333339,0.8333333333333339,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.8333333333333339,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,,,,,,True
P16,Init vy guess (m/s),Initial State,1.6666666666666679,1.6666666666666679,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,1.6666666666666679,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174450442919166,2.3366435320907453,0.026068102663922302,0.07319231615381258,0.7154442634238103,False
P16,Init vy guess (m/s),Initial State,2.5,2.5,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,2.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,,,,,,True
P16,Init vy guess (m/s),Initial State,3.333333333333334,3.333333333333334,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,3.333333333333334,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,,,,,,True
P16,Init vy guess (m/s),Initial State,4.166666666666668,4.166666666666668,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,4.166666666666668,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172883801392089,2.3442116861927906,0.049120075459445856,0.20516651569137967,0.7163312917895659,False
P16,Init vy guess (m/s),Initial State,5.0,5.0,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,5.0,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174699347508905,2.3460612860739105,0.04864927282992706,0.23107184210844395,0.7164085920599547,False
P16,Init vy guess (m/s),Initial State,5.833333333333334,5.833333333333334,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,5.833333333333334,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17049439824686,2.3431677236732162,0.025436492567558533,0.062354955460862255,0.7157801766369822,False
P16,Init vy guess (m/s),Initial State,6.666666666666668,6.666666666666668,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,6.666666666666668,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,,,,,,True
P16,Init vy guess (m/s),Initial State,7.5,7.5,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,7.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.177644406635887,2.376838013233864,0.08609867726380073,0.36389650284715097,0.7203781617798131,False
P16,Init vy guess (m/s),Initial State,8.333333333333336,8.333333333333336,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,8.333333333333336,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.1758907233896485,2.3886482533035336,0.09844119823312462,0.4097297265065112,0.7214252250530222,False
P16,Init vy guess (m/s),Initial State,9.166666666666668,9.166666666666668,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,9.166666666666668,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.175171677978593,2.4076072830994173,0.09875135297416379,0.4528093776986632,0.7230673423215248,False
P16,Init vy guess (m/s),Initial State,10.0,10.0,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,10.0,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.178765843831496,2.4083398202629307,0.11220676291031045,0.4875572786491788,0.7239750286732849,False
P17,P0 range (m²),Init Covariance,1.0,1.0,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,1.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.1754730652711585,2.328956167200299,0.024555984996672536,0.05673357007894782,0.7148995517006094,False
P17,P0 range (m²),Init Covariance,1.5117750706156623,1.5117750706156623,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,1.5117750706156623,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172658851420894,2.3352312222533005,0.02528756179913321,0.06005772724500318,0.7148894889193973,False
P17,P0 range (m²),Init Covariance,2.2854638641349903,2.2854638641349903,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,2.2854638641349903,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174351901781177,2.3324881055096793,0.025460384730186657,0.058296131054070256,0.7149493918591865,False
P17,P0 range (m²),Init Covariance,3.455107294592219,3.455107294592219,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,3.455107294592219,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172432671086131,2.3369282873914194,0.02369534470046675,0.06157684583234567,0.7151348456505415,False
P17,P0 range (m²),Init Covariance,5.223345074266842,5.223345074266842,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,5.223345074266842,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.171450476916121,2.3356256828065343,0.024278947234306843,0.0576733934109237,0.7153502865860224,False
P17,P0 range (m²),Init Covariance,7.896522868499726,7.896522868499726,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,7.896522868499726,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.173278479392803,2.3318603553484167,0.026230461139383907,0.06635831943191137,0.7146870933843811,False
P17,P0 range (m²),Init Covariance,11.937766417144363,11.937766417144363,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,11.937766417144363,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.171817579830418,2.335772812788263,0.025463666382226077,0.08717357621100406,0.7150269663224849,False
P17,P0 range (m²),Init Covariance,18.047217668271703,18.047217668271703,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,18.047217668271703,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.171572437563393,2.3441996338929987,0.0256954013144242,0.09224832129900298,0.7158026738609509,False
P17,P0 range (m²),Init Covariance,27.28333376486768,27.28333376486768,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,27.28333376486768,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.173901407138895,2.3388096113161936,0.024512149415997185,0.05742650166582682,0.715903750944021,False
P17,P0 range (m²),Init Covariance,41.24626382901352,41.24626382901352,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,41.24626382901352,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.175807283292712,2.3280271309963303,0.023079237975407736,0.05059712268285775,0.7145840454831248,False
P17,P0 range (m²),Init Covariance,62.35507341273915,62.35507341273915,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,62.35507341273915,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.171482733089971,2.3381272417276824,0.027085911301439575,0.06083901004137875,0.7153326783653655,False
P17,P0 range (m²),Init Covariance,94.26684551178855,94.26684551178855,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,94.26684551178855,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17186600115025,2.342143044727714,0.026148127087123604,0.06003259470101215,0.7157879099154982,False
P17,P0 range (m²),Init Covariance,142.5102670302998,142.5102670302998,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,142.5102670302998,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172651955216166,2.3325506572300556,0.02363161877874572,0.06596766941478047,0.7150336400982643,False
P17,P0 range (m²),Init Covariance,215.44346900318845,215.44346900318845,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,215.44346900318845,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174242950499734,2.332015827239752,0.025000922692589654,0.08317089393370548,0.7150164392992022,False
P17,P0 range (m²),Init Covariance,325.7020655659783,325.7020655659783,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,325.7020655659783,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172529341612549,2.3385856308975557,0.02524505799047648,0.06266120318960287,0.7154191888647614,False
P17,P0 range (m²),Init Covariance,492.3882631706742,492.3882631706742,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,492.3882631706742,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.1754247786629515,2.3327013019760274,0.02565916396111242,0.07476358783353555,0.7150215802317788,False
P17,P0 range (m²),Init Covariance,744.3803013251688,744.3803013251688,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,744.3803013251688,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.175359943777738,2.330287698166388,0.02567652726846103,0.06594573485109702,0.7151121836765723,False
P17,P0 range (m²),Init Covariance,1125.3355826007646,1125.3355826007646,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,1125.3355826007646,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.1735674193543915,2.3357557933123756,0.024696718401909165,0.05950522430759258,0.7153693797325645,False
P17,P0 range (m²),Init Covariance,1701.2542798525892,1701.2542798525892,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,1701.2542798525892,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172822177952957,2.337825635415759,0.02607963140787289,0.07963484782438643,0.7153764539332078,False
P17,P0 range (m²),Init Covariance,2571.913809059344,2571.913809059344,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,2571.913809059344,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172156179850593,2.3385352078938486,0.025556343403662977,0.061406204631667426,0.7152441217258031,False
P17,P0 range (m²),Init Covariance,3888.1551803080893,3888.1551803080893,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,3888.1551803080893,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17399622719956,2.3294539905297547,0.0253946489103634,0.06686607831290808,0.7145274868062952,False
P17,P0 range (m²),Init Covariance,5878.0160722749115,5878.0160722749115,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,5878.0160722749115,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172346662536013,2.3408066575257114,0.027026720362433677,0.062142336289196666,0.7157630545716396,False
P17,P0 range (m²),Init Covariance,8886.238162743408,8886.238162743408,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,8886.238162743408,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172783062575794,2.337731401672869,0.024502192620885835,0.06507025131576138,0.7155331990259217,False
